STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_YEAR_001,Census year,CEN23_GEO_008,Area,CEN23_BIR_005,Birthplace,CEN23_YNZ_001,Years since arrival in New Zealand,CEN23_AGE_004,Age,CEN23_GEN_002,Gender,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B09,Southern and Central Asia,02,1 year,99,Total - age,99,Total - gender,4458,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0414,Belgium,03,2 years,99,Total - age,99,Total - gender,21,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1106,Somalia,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1308,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B05,Southern and Eastern Europe,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,17.6,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0703,Thailand,05,4 years,99,Total - age,99,Total - gender,552,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0805,Taiwan,09,Not elsewhere included,99,Total - age,99,Total - gender,84,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0703,Thailand,01,Less than one year,99,Total - age,99,Total - gender,1224,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0506,Ukraine,04,3 years,99,Total - age,99,Total - gender,111,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0501,Russia,04,3 years,99,Total - age,99,Total - gender,456,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0707,Singapore,09,Not elsewhere included,99,Total - age,99,Total - gender,54,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B02,Pacific Islands,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,183837,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0507,Croatia,05,4 years,99,Total - age,99,Total - gender,27,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0409,Northern Ireland,08,20 years or more,99,Total - age,99,Total - gender,2796,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0801,"China, People's Republic of",04,3 years,99,Total - age,99,Total - gender,7044,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0416,Other,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1776,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B10,The Americas,07,10-19 years,99,Total - age,99,Total - gender,17892,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0415,Channel Islands,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,31.7,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0202,Samoa,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,61494,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B,Overseas,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1414812,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0604,Egypt,07,10-19 years,99,Total - age,99,Total - gender,402,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0604,Egypt,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1953,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0502,Italy,01,Less than one year,99,Total - age,99,Total - gender,336,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0804,Hong Kong (Special Administrative Region),Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,21.3,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B01,Australia,05,4 years,99,Total - age,99,Total - gender,3660,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0508,Spain,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,10.9,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0407,France,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,10.4,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,777777,Total stated - birthplace,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1414812,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0606,Syria,05,4 years,99,Total - age,99,Total - gender,213,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0503,Czech Republic,08,20 years or more,99,Total - age,99,Total - gender,378,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0408,Wales,06,5-9 years,99,Total - age,99,Total - gender,858,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1106,Somalia,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1272,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0402,Scotland,03,2 years,99,Total - age,99,Total - gender,135,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0402,Scotland,06,5-9 years,99,Total - age,99,Total - gender,2052,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1107,Other Sub-Saharan Africa,03,2 years,99,Total - age,99,Total - gender,99,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0415,Channel Islands,03,2 years,99,Total - age,99,Total - gender,9,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0512,Other,07,10-19 years,99,Total - age,99,Total - gender,1611,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0704,Viet Nam,07,10-19 years,99,Total - age,99,Total - gender,2490,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0511,Greece,03,2 years,99,Total - age,99,Total - gender,15,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B08,North-East Asia,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,213321,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1002,Canada,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,12786,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B03,Other Oceania and Antarctica,05,4 years,99,Total - age,99,Total - gender,0,,,
